30348,58314
5045,22963
41231,76400
27944,61708
8853,31942
1326,39060
1875,6873
17628,36004
7980,36078
23131,31669
6894,27999
13168,43136
1165,33813
9437,22455
23470,39308
6724,9712
13191,51442
13100,31137
47582,73512
10347,35489
35600,49048
34607,41153
34545,64516
47326,78997
47018,60638
20561,60309
37115,69452
22151,41028
29814,43542
19449,45972
17792,48800
38092,63119
25080,60870
13698,16495
17927,27294
26094,58010
37313,37459
47687,82876
41176,59402
18888,19806
19854,55510
27747,34428
9882,37077
6292,18874
36481,72283
48050,61872
15421,39481
34590,73733
9323,47929
6979,25132
46752,53329
3951,13693
49290,86246
13453,43593
35599,71544
12734,46462
31242,42831
18557,55867
2677,11421
34386,59205
20293,44893
23911,41404
14052,41553
21912,59079
20672,40490
41238,47333
26341,56153
4688,20201
43116,51537
23005,43185
16234,27787
38955,51601
45178,74397
2557,17716
36489,70501
25324,59054
28914,48544
18505,23784
17511,17673
31396,70787
23959,51149
3927,7394
1370,2484
41379,69217
20127,59103
33914,65904
1314,19345
39887,65589
15984,21587
36808,50773
40367,54180
4877,19892
22942,46486
22868,41665
4799,12677
43246,53452
34000,57128
49525,54764
46654,56636
47984,70328
8982,38279
8486,28006
23241,24826
40382,41606
33285,56936
3381,35804
37521,46801
1236,2025
46780,54401
5848,30971
11423,36786
31101,64681
35829,50592
3099,39710
36309,48114
5818,15833
31791,44514
13082,41764
34406,61190
46127,66274
47919,81738
34012,73155
452,3093
26726,46283
754,17540
1109,16542
27879,50207
44638,49427
45528,70617
49359,83409
5960,24456
6832,17977
6764,27350
181,31040
41543,56156
6351,43719
14279,40631
31530,42381
32256,61275
11891,16811
3083,25852
39528,77596
15405,23111
13812,28051
3235,39354
27338,34723
25733,38537
39697,63740
14181,52832
10733,35996
48048,71416
41359,64851
29863,59914
25895,42191
11163,30967
30170,62374
29588,29952
20411,37073
18443,25089
19758,44282
10978,25116
9995,13386
39886,66217
44201,65374
36136,69364
5856,21757
26451,56105
23001,28315
27482,32254
2689,25777
34262,57686
40801,52243
24103,49213
15787,39022
43082,53295
34405,36980
4784,30260
41160,59724
1951,9459
2576,23272
12076,35767
36090,65800
46339,77625
9617,39813
586,5850
21447,30803
13583,43942
13997,33792
24293,52562
13690,26564
34556,36972
46981,54985
22509,34850
35144,48982
47678,68768
1021,31433
9391,11787
8997,32487
45421,69611
33893,65393
31239,67966
45611,51286
26879,59078
26659,52076
2965,38926
46329,76203
44450,61355
42043,54892
32208,49769
40379,61635
44124,55105
19700,46890
17891,21216
3242,38682
49978,51411
39512,73307
5320,33372
1004,37505
30427,40617
3558,10087
35645,58909
39833,46579
7650,19818
5415,43796
11000,16171
39120,42902
43505,62889
120,2665
36308,37035
5475,39078
23513,26933
19902,38275
11715,50879
2137,41360
6837,11213
21596,54690
30264,34369
25305,50062
11007,37417
30779,34342
34246,68968
31193,67297
38052,51198
36181,36921
47949,69537
30821,40665
9565,28844
9130,23701
30811,40650
15062,25418
42157,45416
2431,27239
15936,18427
25903,49440
24669,32192
11771,36790
21354,48868
12085,23814
13272,27563
27287,43551
23695,60993
25973,65748
33762,67104
14849,38048
38105,77371
10253,26119
46290,77682
38713,73338
42676,78997
31852,67424
17053,35658
8231,11859
22413,32502
34051,59063
14668,41877
15321,33919
15806,51973
22427,32882
8865,39482
49171,54545
8695,12416
40605,43177
5486,38921
49038,63202
8627,24384
18328,29043
34609,48115
1577,36815
34831,55116
25141,26247
42823,81277
47744,72545
7488,44445
30175,42351
10322,34441
42558,54656
28907,58032
38286,53668
18400,47022
24343,41988
7263,10100
20152,47271
41021,46917
7879,12650
49585,65169
29985,50803
19571,41316
45322,48168
19349,50068
47518,57291
36222,72108
5795,6437
48376,79192
49276,50465
16621,50146
32250,58492
18001,22236
32957,71320
15560,42872
13083,47455
9991,39706
17866,31397
9424,38376
44722,64387
14717,44834
46738,56875
15199,20966
47373,76967
27483,31495
35209,47980
4781,39316
44670,77715
38072,56562
35212,65371
854,24461
14185,46807
12814,37668
6631,25363
27690,56474
18713,45262
11658,46508
19439,59342
18775,20146
40414,56949
38469,40948
9685,26899
17352,28641
47162,65597
14195,45357
22716,25305
25335,35715
25601,65046
22449,45045
1002,8723
14317,39705
48351,88095
12906,21618
32883,38334
20341,50972
37692,48220
39987,58719
38779,52738
24799,25197
25158,34811
33163,44381
44859,51176
45037,82492
36172,47014
10392,25942
35686,63244
11131,35265
41263,48613
28626,68349
16755,24961
26028,49883
40264,62558
33060,47604
10202,26967
44912,63286
1593,32302
47329,66368
21634,48129
30977,40549
33042,69926
23256,57457
8137,46384
32532,40884
29075,35682
21550,31465
46136,48933
18955,54415
31565,32683
853,36018
14624,26524
4084,30632
32284,54655
36106,36714
19981,37899
10979,36151
46564,50312
17524,47449
36058,72978
30329,46693
9608,24765
35801,66730
43064,74981
20761,41017
27990,57504
31696,68807
16808,22327
36540,68527
36973,75403
2201,13586
16356,19775
3658,20376
14136,31531
17140,23799
1321,16627
29075,52980
13535,49579
43945,83210
42419,49704
32381,60075
42393,67431
26014,49482
9889,11802
39611,42994
46226,47474
38321,41032
8722,23637
21557,26972
41637,43519
39402,57924
24175,54757
47281,62159
40497,70024
18825,53844
35299,35920
19404,52417
26398,49805
40896,50562
29685,30613
16802,50470
8703,18287
17378,52899
628,27687
49231,51836
8773,26294
3714,26395
24205,25407
5478,28333
7055,31560
43079,49308
12339,41955
36158,58936
34659,42664
17025,29252
37730,63856
19516,42848
45141,49919
7384,41097
18012,51708
4428,15528
21535,35260
343,17229
10622,29827
11858,33438
15513,24784
190,25420
13343,19915
11471,40561
19272,38804
46192,70552
2936,39549
24881,50881
29258,49835
7572,40315
9440,29288
20551,39039
2993,14819
38595,54736
8667,8879
13450,42842
4261,4760
32571,50012
26396,64660
25973,26130
7067,12020
8124,37058
8171,10061
46490,68008
1849,30445
1461,36164
12336,34306
29523,43847
27508,51307
26221,62898
8478,14588
38355,53478
17054,18926
46875,54996
35995,50987
48211,66627
44150,77389
25233,57277
42594,77023
5682,44789
10807,11692
38115,42694
23299,55607
8542,19589
30494,62478
34499,43383
48453,83674
25691,48356
40377,75107
40349,72849
43653,68799
35912,67333
12420,44289
25019,60143
5561,29200
31490,64360
15139,51846
24696,58075
8736,33741
36739,61424
24141,50360
39326,42785
7861,28373
35715,51449
13452,51584
27792,29565
12248,51148
41782,70790
7861,47854
24190,44738
12598,28692
48989,68843
44525,71083
41172,42003
47852,75874
25612,35518
18782,53360
3679,39722
32514,34211
6418,20265
14518,20626
34037,63861
3527,13344
31551,35394
751,25585
29252,40944
2603,31638
28597,51144
45148,60971
41428,63837
24051,41293
48871,49980
20030,51769
3176,4876
36906,69802
17280,35003
86,38283
19482,52135
42721,82631
12802,39239
37478,56602
17381,23073
3534,21113
29202,63761
5489,39149
21202,58978
38141,48314
43259,58351
7498,13763
30442,53137
28546,56188
31518,60258
27665,50092
24376,54855
31538,45814
29484,41853
34435,50169
48477,64015
32440,46135
4599,30821
10775,24293
8891,48186
37833,66265
23085,51427
38930,65692
38246,40840
43724,77199
24374,24625
21679,59485
18814,55853
47949,81419
40760,61372
12654,17111
42881,48580
48267,50290
47543,59076
36177,59667
11520,46814
47097,77874
43974,51997
39197,64828
34398,64365
19807,40203
31591,63244
16266,36588
33886,64558
35097,58030
46037,70637
41715,70220
22981,33429
9689,11154
29883,53771
3802,30967
22090,58589
44254,69584
43213,60299
44899,61366
37230,71331
444,557
25961,31470
48646,68803
26556,31776
19817,34369
13745,40830
43390,54306
8675,20614
14951,33281
49149,81069
5320,10016
49747,80643
24606,47547
10939,38417
7502,16798
36824,37701
13457,36559
46134,54842
11630,28479
19240,48151
41470,66667
1256,5146
31183,68330
49130,88550
13749,46253
21166,25316
33041,36244
25867,31769
47958,76957
19478,52795
39616,54215
43289,68106
40259,62959
36536,58051
42893,49706
33489,48865
47333,48706
39610,57490
11728,14140
29800,47968
3190,4684
42966,69457
10337,24527
36394,61902
43672,74343
32306,41257
23115,48349
8840,28227
33924,54688
8933,44534
42361,78421
3031,30703
1405,36395
15637,47234
19612,51752
22997,25542
25639,60246
10337,13334
21226,45364
5355,9815
42770,54109
28554,43951
17637,54017
21691,39653
7475,34272
24720,64685
33079,41329
30641,70452
7836,18317
33983,68022
24880,46031
4507,10023
35872,73807
3268,4439
34769,43108
31253,58023
43047,58954
5323,35329
15268,26722
12717,32130
16473,44851
19001,55003
2712,33657
25252,53386
41701,54933
21022,49979
3360,6929
7175,36248
39705,51666
28088,31655
10591,37590
9703,13992
12137,12920
21048,49344
48043,63888
19458,37879
11471,32843
44201,79950
49246,75913
11375,34749
36078,46523
48803,78417
30178,30524
14778,40794
987,7313
39320,47559
1824,6279
5544,30358
30644,31265
36528,65074
15251,23041
10807,48661
10437,37124
24436,47138
12444,24255
34038,42494
42548,54482
30044,46387
12472,24913
19232,34241
48745,71763
30488,69500
47164,57394
5106,13818
20590,22734
14320,24072
10149,27605
41566,75421
15894,47672
8982,38521
2596,10793
7531,26711
42265,68820
44459,71948
37291,71133
14797,16821
32797,35866
25016,63571
7321,15214
10426,44103
29700,41418
22234,46788
5607,8522
18783,25566
45854,60220
7045,17686
42453,62423
17540,40034
49741,68227
44519,69248
19951,25020
7445,25775
45920,83768
4434,23649
13638,46388
6031,27997
8181,46173
27127,57419
8072,29284
24706,51382
4025,23137
11223,27829
5019,24165
28765,47507
29873,42738
16424,16872
26833,66727
29376,32756
39162,65228
41513,43777
14739,47303
11673,29140
23492,25159
26580,55654
9810,41079
21942,32206
24357,48338
29796,51656
47821,86420
29008,37295
35138,49198
13350,29490
5993,7410
43054,53747
17065,29713
5610,42258
30611,47381
48443,49914
23441,51465
19878,31794
41912,75171
39461,75672
28498,59081
18844,53670
10093,17948
12565,14069
422,4315
21528,45713
48210,61750
15631,40484
5930,13469
40079,42353
12872,37617
19196,25576
40288,47756
28436,48327
16712,39402
14432,53622
44449,45402
2444,5314
24352,28095
36728,69455
45797,79129
14896,41947
49487,65888
20369,48108
36241,56298
45981,59239
10524,29075
43830,66679
28820,65504
10191,30497
38446,65747
42833,55872
34873,40503
46648,86536
4721,17329
13183,17367
16829,40577
42916,63886
712,11879
23135,47202
32972,51611
37975,55918
46671,56557
13666,35843
16007,49765
45395,46917
34116,56845
38518,63705
10402,42100
49952,59429
12998,38911
32203,34088
2287,24058
16882,29905
2886,9820
48001,76848
41894,53875
41120,77825
23035,54469
38236,70307
30113,37947
42010,72302
28057,48147
13335,50461
30102,37148
19916,23068
3277,28542
23957,35532
30744,54323
36336,73532
16691,17805
27189,35445
32053,43748
41264,65328
21309,59635
44810,72166
11550,35517
31945,34194
44034,72340
20145,20552
3480,13644
2977,39101
41271,78011
31749,53555
34916,50070
9092,26778
14085,41210
49998,61447
36058,60394
2958,23758
888,34322
26391,59999
12772,31640
29921,68984
1274,20711
28674,32839
19201,20633
34458,34727
26462,60197
14793,23192
43410,56740
22579,35366
48451,65505
5957,29471
22803,46368
27406,45271
13817,15231
25669,50660
18391,55477
11195,49739
21590,30153
2597,17256
21022,37399
20442,55051
17520,54013
26955,59608
10907,32387
24190,29687
33335,65913
41017,60525
13762,17464
29432,36719
44926,69018
40662,57475
37694,46329
39575,78493
34832,41334
44554,75102
42997,76695
24093,50304
11553,44861
48436,84255
27047,54735
49843,81622
2620,11912
34859,61684
22238,28487
28753,67038
25127,28980
28033,41309
39491,46935
33738,43512
22293,55926
32652,37515
36027,41029
40363,68495
11945,28144
3457,5017
18898,48089
21540,40350
24026,39587
166,3622
27447,60120
637,24977
5085,44215
39735,48909
47640,65148
44077,71365
5171,38982
2197,9130
41197,54947
37272,53371
1205,12597
32436,60628
21334,22933
18117,27909
27305,38254
23532,47894
39601,56483
42106,56248
23121,27473
7016,45505
38009,45152
3126,41933
11791,47831
25209,56932
6397,18415
33431,70354
40420,57457
13423,33559
22496,24100
41860,69603
41037,56225
5374,38337
22374,51589
19737,38347
3568,21607
24653,37674
8871,22077
9769,46471
28528,54036
34100,55961
31448,39098
35146,47198
6469,28076
47714,81885
32178,44428
37745,59330
44828,46235
14628,25876
47807,59065
13490,19711
41776,81513
48992,63089
10083,37154
41989,68264
41233,71303
711,31042
7583,37662
44891,48602
38571,45278
8318,27425
8704,36905
32379,42667
14064,50815
31836,41902
5911,39186
5281,8446
30646,59354
9427,46235
1557,13503
42240,66837
44250,71300
40272,74416
6770,16397
31558,51332
6734,25922
4669,38736
629,25549
30888,45209
22892,36995
31394,58939
40772,43562
34928,35001
8102,41088
32764,58122
19951,58774
28935,35362
22770,55050
19883,37226
10373,35795
30353,46186
29896,41600
22866,39805
10879,14029
41266,79098
21535,35648
28337,63042
45605,59555
25229,37036
3406,6499
11057,17408
39257,73192
35218,43337
37393,59678
12153,48950
24076,61944
28129,60851
1181,5474
22526,34742
30754,53213
6838,15328
18179,49424
25575,57687
47760,75918
28699,40256
30385,42485
36509,61405
14007,27945
49380,63758
3144,26101
30747,32719
31735,49848
34413,36947
29289,59883
723,23465
44318,55821
48184,74283
21977,59904
13865,50161
48468,83851
8771,34707
45752,67958
11257,20059
20954,54058
49953,69735
29232,30574
1831,8057
16489,28141
38003,45751
11063,49653
29443,38794
2382,29401
13805,53639
20375,31079
23934,41898
46774,75174
13076,45600
36444,54741
24715,62216
36677,51771
43432,82437
18512,29302
33583,44080
6038,27878
36086,64187
22459,59004
5683,6607
18859,50169
27480,47248
6241,30852
49294,64999
16688,44292
41365,72158
7939,10007
35136,49561
45793,63537
3161,34604
28456,30756
36950,44565
1103,20799
25091,26493
21766,35602
6055,9275
10596,12679
29775,67069
14853,37169
30458,62154
35664,62384
9880,46112
29812,37439
21157,44955
26573,43131
40162,73250
4954,7727
10392,40555
9671,30442
28801,58104
21491,54545
43858,79314
34357,50143
32677,59284
12115,16463
35419,46179
22842,53749
36996,74087
3926,43867
13540,32338
4032,30174
31175,51090
35587,39571
27974,31360
39670,69806
14455,50510
11197,24050
39658,45068
49209,71216
40873,80831
43407,75153
6873,7711
40274,78278
36748,53964
26823,35317
1547,33482
1020,23039
8457,43298
32846,41792
10404,46261
9253,21125
12274,26646
6928,34278
20340,27968
26882,60472
21267,56709
34451,56253
47732,64297
21713,23376
37720,56312
49470,76732
35689,69041
39392,78977
5275,13874
23896,63168
49796,73793
32361,62581
8164,30799
47047,55167
13963,42882
34251,39265
48254,79808
1201,20005
46009,80077
31575,52177
49910,59113
26750,48618
47366,57828
37194,61488
13177,23729
41220,55408
31393,65447
34791,57640
33371,71591
36435,47759
49776,83826
5910,19632
27997,59927
37856,44346
35982,48639
43803,67317
42406,76417
23437,56969
7687,25512
3904,42073
25048,55114
39142,63995
32562,52101
36341,68983
42131,65623
38738,60773
17349,54432
11251,14330
9011,36771
19957,46943
44716,46374
25578,30675
31565,47893
1768,20092
3446,10951
5005,24153
21616,47719
6555,12532
31776,33339
37752,72950
36479,50954
922,21183
25824,63733
49321,70265
47321,47742
11753,50858
21208,22474
26809,33402
8255,46553
28458,65479
6063,22347
18038,33785
28712,43369
10897,16371
40870,43000
19655,21727
36119,44655
25751,27703
45392,54806
5608,27033
19133,33070
38345,55559
9045,32763
23869,24128
42473,47032
31146,59861
40615,71048
42047,62839
47699,82588
35531,36200
49381,62287
19258,55125
33037,70393
9078,30254
11531,46210
16786,44238
5625,18045
25378,58024
22072,41818
5215,6009
15515,44989
846,28253
18241,28041
31090,50032
16717,30232
47135,53274
22107,37230
39482,45879
40018,60913
30017,65850
46858,77920
25723,36023
24348,57581
28744,31999
49425,61356
27933,56609
13255,15687
36767,59912
36264,62936
20624,30999
15775,42905
2707,15641
26563,52353
10332,21819
35265,46279
20916,52000
42912,75363
30434,56109
47406,81099
45934,48422
33267,66936
40514,44411
29464,66366
5929,39066
20404,56885
18467,27581
6377,33955
16645,37690
8170,29119
43071,73716
26865,35130
6689,19431
31435,64389
33468,34556
3140,41829
37064,68032
14495,33481
3595,16891
28438,48909
38072,46429
36729,46953
48543,74570
20736,37765
16213,38832
39764,56421
29355,61106
43832,82312
28564,58059
29362,61917
26843,42868
2012,12433
22122,29916
39338,73801
47374,86584
2083,21888
27880,37061
47196,84743
37161,45144
1686,29059
47195,87078
46289,48121
41088,64708
39859,73108
34647,56111
16708,33721
11455,36363
34622,53023
49577,80089
44140,82350
11066,35294
26581,66119
21800,54261
4091,34605
24278,33275
3992,21690
23024,55516
45728,48980
46736,50889
13452,32458
27012,39467
3617,24662
35440,68427
3143,4161
29785,41175
35362,64340
11583,42323
48960,76640
48600,57458
10644,33536
25188,39406
20261,51765
20474,42980
5561,39752
7905,13644
23162,62134
10026,33521
13033,28818
21435,38497
38626,74969
23223,28954
14781,18167
45814,73946
16116,38496
21852,28972
28915,44107
9867,37783
25320,48862
47533,74569
26185,51650
2399,41138
33088,50152
22037,58148
16949,43162
49527,82799
14788,31946
18003,43603
23919,24399
15036,35830
18723,33030
24134,37756
2693,19836
1082,32720
40443,44983
22138,24030
375,12702
48510,80555
42634,44910
23394,40476
10357,38108
46083,84756
37157,47185
4596,16428
19082,53513
27698,34811
5741,28745
38054,50894
36570,61092
43185,58985
23603,34856
36758,70113
10538,37596
9823,14719
15763,40444
39786,43566
43017,65610
25691,44990
42978,54013
12707,18155
49264,87062
11811,45099
28174,41374
22265,55850
41521,53633
23419,57819
14090,25186
39192,55750
42386,55124
33224,69566
8808,39848
44377,67232
17394,32273
34754,72111
32262,56174
20018,42889
42673,80026
19287,40152
31107,62273
20939,21442
28205,51200
42707,62645
35346,47357
23233,39941
6385,8662
28176,38744
38181,42866
11892,28932
48382,58739
14440,17498
35381,59492
11190,47436
28645,58901
22124,26310
1662,34548
39158,70208
32188,40041
16337,28171
10202,17144
24589,47466
3785,26460
33507,68725
30118,69641
12745,49944
34429,72330
41284,78655
10153,22859
23823,45628
22161,29435
29404,52687
27176,49020
37062,67762
37513,70008
44059,66260
43804,51089
16503,39382
23960,59538
2506,32216
647,4847
27661,51090
10719,13089
3218,5307
14876,20308
37174,66161
28474,35842
14898,15324
16608,31164
4918,42712
41184,69566
49089,76008
37192,70947
13095,44593
49139,70763
30577,52708
786,26838
8829,42437
45239,64873
20032,38833
24114,30074
28765,52362
39678,40882
9529,26578
21933,25711
36025,74320
37842,59133
21569,41972
46284,74556
43427,77102
26788,53011
16875,41432
47855,57158
35249,67947
39249,63635
4434,4540
9133,32977
24259,42504
11339,42735
34155,54295
38043,70643
46457,79828
3835,33575
14517,33823
796,34947
27159,38878
34194,69771
48787,76288
24109,40763
46016,72484
44698,55567
10751,29259
23600,37268
46037,51981
6686,38589
178,1347
44190,67078
15445,32231
48432,88426
22298,43767
449,5843
36280,59016
452,24816
36935,69364
27702,28979
14003,25062
10442,29445
18178,24176
29042,60436
48536,59868
2345,17201
26765,48220
40663,46318
9395,18272
21621,28454
7305,20186
28195,29402
16528,47910
40124,70974
13044,38641
1807,28929
24213,30311
44697,58791
28477,33355
15759,27898
30037,32978
33644,37924
38553,69177
30172,51150
11695,47289
39453,67453
26318,65945
32466,65185
38635,45482
39065,72856
47617,50453
7580,39145
9996,48461
34791,67839
20391,49157
27533,42100
741,33766
26699,50294
19854,54326
41501,75041
10918,32942
24052,31681
8605,13904
32429,42344
9031,20759
16576,26940
4375,15943
26659,41217
33326,45407
9499,19774
31429,43942
25748,39224
47764,50727
20395,21658
41791,73427
29013,55416
26259,53792
30719,32205
48279,71076
46235,85851
13594,23019
29872,44404
44698,52522
42497,66921
44506,62506
47479,70773
13023,52433
43534,76589
18828,28863
39194,69757
24371,53238
26651,55893
38383,59390
31591,53202
34846,61713
44296,76263
39169,45652
30861,40801
49265,56832
5368,30594
17996,40630
36683,45662
31313,67739
33208,43590
43526,51772
16731,19453
9305,37597
26328,29456
46256,48673
15081,41461
5549,21951
5873,19229
30747,60057
16619,56334
40401,48070
14880,48180
5501,41197
19354,51187
13143,49584
48662,58051
17997,50157
35387,60839
2803,37578
22092,29550
1255,30566
10677,33573
3590,18955
5746,13299
48804,61088
37633,55680
39748,70916
35670,64977
23846,48836
18054,28985
19373,21216
44821,72857
45091,61671
5785,30165
27104,59368
39139,56421
29755,69746
24932,59675
42553,69555
44622,47966
9529,22529
48743,65505
15230,37407
5513,28904
45840,68899
24778,35882
22676,31159
37307,70391
10507,24625
6953,14611
35396,52387
32788,64081
20986,52939
44905,65907
4564,34095
36376,40833
28220,39269
36648,36678
6319,11087
1317,10723
16551,51242
10836,28385
46823,78206
30918,43854
33641,70990
1522,2182
4875,24355
9063,19559
33359,72173
3958,28303
25371,26185
2143,8858
11207,27898
35016,65609
18328,24610
27561,61985
12635,44031
38365,40366
28175,39760
2303,4057
37188,75807
11688,16814
48860,70715
31015,58179
25770,34454
31834,39606
6417,18910
25641,54717
42035,42875
2690,19216
9400,34656
26866,53327
10983,28039
43512,50457
47182,75274
44984,73998
28345,48264
45695,63692
48542,69337
28914,49437
26290,28653
4983,15036
3618,20364
3970,37804
30522,50005
44511,76910
14084,16264
10761,30967
24658,35478
26492,64973
4677,19405
26736,41243
19524,29687
2056,6331
39106,49059
5671,39504
7086,30142
49433,74840
6067,23279
1729,7177
991,31112
44224,74154
48128,68050
49320,71094
25052,44684
33882,43036
45418,53335
32948,35917
22704,33560
5459,31750
42264,59899
20293,36672
35370,60079
8352,44137
37281,54179
44149,61681
6518,33786
35023,61359
29770,43906
740,38364
3673,30004
28709,67477
17176,17663
25785,30733
15348,53283
38271,73339
6005,11308
12289,13627
11482,37366
22582,28729
19763,25587
25737,42701
47280,80104
17990,24970
11183,34109
33127,38388
43374,63828
9300,15345
3712,39440
38803,60468
13708,18262
12425,34614
27592,38861
30926,45912
3970,16527
45042,52922
46752,46794
26672,48696
45376,77232
19796,38601
48847,49645
19328,40066
7186,8213
28663,34480
10394,28898
24856,32607
43220,43452
41440,54063
34059,69023
49656,69226
43194,47002
42776,74757
12302,34950
25305,43479
47786,57010
17405,41476
12806,47735
42104,43660
33571,69199
35352,44158
48922,60497
3180,12174
43538,64670
40186,54465
20961,35384
49238,68075
38288,60649
6927,36102
23751,62839
16224,52261
9265,43148
24982,42437
29737,67568
39956,44896
33692,52320
25501,48067
18407,21832
747,31509
41600,67513
26580,30985
157,26824
33890,45290
27802,59992
34809,35425
20583,45961
7886,46006
23917,61387
44299,83877
31042,37820
43841,68144
3992,16319
47522,78634
17214,24042
4234,30455
39711,55733
24492,51081
22731,24919
4053,37216
34971,62810
27317,46301
39378,41937
20379,47100
35614,62362
35748,39335
15217,55008
9065,48441
31084,54920
28191,57112
11043,23886
17806,55011
48956,85140
19319,22675
41721,77127
44986,54394
12233,16170
49762,60235
29248,66913
6,6590
583,34796
18870,45707
1258,4510
15091,48602
1596,31722
39986,53505
24055,31696
37088,57073
32423,42736
12068,51700
26382,42650
2181,40147
14627,54531
30641,37313
38196,39022
10827,47278
5211,13933
31801,58734
6809,13138
34438,58887
46113,62511
30312,44388
27426,65006
3017,22434
21381,38711
31565,51125
38519,49543
46567,56292
47353,59545
24856,38632
16665,44299
46891,70478
30035,32581
5973,9021
4615,24414
42836,51224
40516,72881
29269,58645
9209,19637
11570,48766
12084,40971
